,SampleDate,N Gene gc/g dry weight,N Gene gc/g dry weight UCI,N Gene gc/g dry weight LCI,PMMoV gc/g dry weight,PMMoV gc/g dry weight UCI,PMMoV gc/g dry weight LCI,BCoV Recovery,BCoV Recovery UCI,BCoV Recovery LCI,N_norm_PMMoV,City
47,2022-06-07,91800.0,107000.0,73200.0,1150000000.0,1530000000.0,816000000.0,0.71142,0.87174,0.56112,7.982608695652174e-05,Winters
48,2022-06-08,139000.0,173000.0,108000.0,516000000.0,578000000.0,458000000.0,1.42952,1.64328,1.22244,0.00026937984496124034,Winters
49,2022-06-09,149000.0,178000.0,123000.0,848000000.0,946000000.0,746000000.0,2.69872,3.21642,2.21442,0.00017570754716981132,Winters
50,2022-06-10,71200.0,81600.0,57600.0,1630000000.0,3100000000.0,576000000.0,1.27922,1.46292,1.11222,4.368098159509202e-05,Winters
51,2022-06-11,,,,,,,,,,,Winters
52,2022-06-12,,,,,,,,,,,Winters
53,2022-06-13,82600.0,104000.0,66200.0,1070000000.0,1390000000.0,760000000.0,0.92852,1.08884,0.7682,7.7196261682243e-05,Winters
54,2022-06-14,308000.0,406000.0,200000.0,1020000000.0,1240000000.0,812000000.0,0.73814,0.92518,0.56112,0.0003019607843137255,Winters
55,2022-06-15,34400.0,44400.0,26000.0,712000000.0,800000000.0,634000000.0,0.9018,1.05878,0.73146,4.831460674157303e-05,Winters
56,2022-06-16,65200.0,97000.0,36600.0,1360000000.0,2360000000.0,640000000.0,1.36606,1.57982,1.15564,4.794117647058824e-05,Winters
57,2022-06-17,82769.4558,108735.701,56444.3943,664744231.0,691509681.0,637868761.0,1.1022,1.30594,0.89512,0.00012451323673089536,Winters
58,2022-06-18,,,,,,,,,,,Winters
59,2022-06-19,,,,,,,,,,,Winters
60,2022-06-20,54246.2936383602,63738.2943272031,44490.400291619,881559607.485956,1036627653.59388,747107270.342652,0.59786,0.7014,0.4843,6.153445913097191e-05,Winters
61,2022-06-21,,,,,,,,,,,Winters
62,2022-06-22,124242.887002736,165544.774568621,78770.4552831975,1880441656.00238,2607349383.85428,1255286182.70804,0.80828,0.91516,0.71142,6.607112037012795e-05,Winters
63,2022-06-23,94222.9525841832,107713.747697512,81910.4212787645,772474650.430678,799688508.351624,747998484.635726,0.51436,0.57448,0.46092,0.00012197546227782497,Winters
64,2022-06-24,448662.167455357,599132.474534344,306065.407550882,675327353.838027,758607575.715949,588290776.857723,1.03874,1.17234,0.91516,0.000664362497543622,Winters
65,2022-06-25,,,,,,,,,,,Winters
66,2022-06-26,,,,,,,,,,,Winters
67,2022-06-27,57200.147911351,71544.8958390216,46115.1760856652,306956477.392238,327481224.893825,281273964.547274,0.74148,0.8517,0.64128,0.00018634611785129057,Winters
68,2022-06-28,235676.946764421,407722.620289102,96982.7652563487,2797383151.1406,3471595457.2374,2149524929.24549,0.79158,0.88844,0.7014,8.424907637994691e-05,Winters
69,2022-06-29,76076.465168531,103743.330886578,47635.7109546225,316032211.247857,353655510.71377,279715395.042813,0.87842,0.99866,0.75484,0.00024072376947951654,Winters
70,2022-06-30,831804.248930544,951682.51749439,697990.468348271,968386710.65489,1597016203.5608,441131193.572543,0.66132,0.74816,0.58116,0.0008589587607702924,Winters
71,2022-07-01,309721.064183627,637487.925454359,85453.120890213,1021934645.21301,1354349437.08331,689804504.230212,0.85838,0.9686,0.75818,0.00030307325975730025,Winters
72,2022-07-02,,,,,,,,,,,Winters
73,2022-07-03,,,,,,,,,,,Winters
74,2022-07-04,,,,,,,,,,,Winters
75,2022-07-05,59220.318874032,74142.7409286887,48252.3084519518,1466708590.83523,2528426739.73575,707586233.794824,1.11556,1.28924,0.95858,4.0376335997533406e-05,Winters
76,2022-07-06,87123.1838163748,118098.512550914,57127.5566297635,1212658186.65511,1867182356.41721,681477022.301424,0.64796,0.76152,0.53774,7.18447991158067e-05,Winters
77,2022-07-07,209005.362624715,250640.106217188,165227.41370803,1178664725.71916,2074909399.25423,482312246.611797,0.81496,0.9686,0.6847,0.00017732384626781018,Winters
78,2022-07-08,87603.1909125764,106663.825676327,65897.2568857881,738089353.732722,888149048.968619,588568728.765787,1.2358,1.46292,1.04876,0.00011868914037242624,Winters
79,2022-07-09,,,,,,,,,,,Winters
80,2022-07-10,,,,,,,,,,,Winters
81,2022-07-11,56070.4289378864,65506.0607180355,46396.5661556523,2356124911.533,4521527812.22337,1111582269.10347,0.6346,0.76486,0.49098,2.379773188740001e-05,Winters
82,2022-07-12,188501.609969006,220762.497349456,156244.006829951,2586761827.83956,5824682950.61232,694196191.566824,0.50768,0.62458,0.39078,7.287165286741565e-05,Winters
83,2022-07-13,201544.377185203,224794.700253129,178752.477461568,495537211.160495,541023450.693642,448031749.918579,1.04208,1.23246,0.87174,0.00040671895600576124,Winters
84,2022-07-14,183997.782452956,249866.198098594,115725.536751504,531980311.122044,677270610.07156,389223044.9839,0.62124,0.7515,0.50768,0.00034587329381583864,Winters
85,2022-07-15,48606.512571144,63074.7724474267,35374.3015614294,570000242.648297,871377540.152386,330805065.067607,0.35404,0.42084,0.28056,8.527454715687781e-05,Winters
86,2022-07-16,,,,,,,,,,,Winters
87,2022-07-17,,,,,,,,,,,Winters
88,2022-07-18,129433.414079571,161037.938152686,102954.209108343,514011198.928518,537375344.334359,492959075.780266,0.82832,0.95524,0.71142,0.0002518104943032008,Winters
89,2022-07-19,188215.931040991,231216.891655869,149653.847653747,399948088.760641,478777398.697073,315685137.289722,0.37074,0.47428,0.27722,0.00047060090129255144,Winters
90,2022-07-20,75355.5805592199,90472.4977175605,62026.7506127662,596275803.056471,658194804.119743,531137309.806529,1.2358,1.44288,1.03874,0.0001263770560082299,Winters
91,2022-07-21,43152.09170775,59244.0419153014,29952.6330494928,476685057.49151,520355935.966847,432524221.565895,0.39078,0.47428,0.29726,9.052537105910554e-05,Winters
92,2022-07-22,45671.1193214355,55404.205629893,37151.6663510481,308175971.771465,370347437.719032,246124792.25046,0.67802,0.78156,0.5845,0.00014819818384576708,Winters
93,2022-07-23,,,,,,,,,,,Winters
94,2022-07-24,,,,,,,,,,,Winters
95,2022-07-25,,,,,,,,,,,Winters
96,2022-07-26,134235.912508883,147273.988736166,120763.639914279,498315628.408855,548173184.312512,451890286.657151,0.74816,0.87508,0.63126,0.0002693792946801699,Winters
97,2022-07-27,91910.5256035683,124599.343688458,58525.1118212975,328435964.16593,351439465.796786,303446375.459003,0.62458,0.73146,0.52772,0.0002798430611488514,Winters
98,2022-07-28,246557.738677448,308289.830198742,174412.454064327,596984116.84999,649661843.248931,545096821.489335,0.62458,0.73814,0.50768,0.0004130055251359442,Winters
99,2022-07-29,346184.180551941,382261.440458425,313215.383487704,6203220131.93335,6314877471.56337,6090199954.68231,1.345,1.566,1.126,5.58071732405289e-05,Winters
100,2022-07-30,,,,,,,,,,,Winters
101,2022-07-31,,,,,,,,,,,Winters
102,2022-08-01,351910.606278139,374028.679680278,330087.785607638,1829209346.90214,1898162392.01606,1765358551.23404,0.608,0.701,0.524,0.0001923839974216826,Winters
103,2022-08-02,78136.0097772302,100315.28350348,62565.6408167426,1198860932.8259,1419645448.04748,1005568956.77294,0.781,0.964,0.619,6.517520726365783e-05,Winters
104,2022-08-03,89196.4588733453,104006.00223719,74888.7971118142,2877965003.17697,4333182736.21607,1858254974.75049,0.508,0.607,0.412,3.099289212164909e-05,Winters
105,2022-08-04,110693.704213219,125055.148465631,89485.4003086265,1047995867.09204,1238768949.58199,862575662.037818,0.757,0.854,0.668,0.00010562418010327645,Winters
106,2022-08-05,195583.093195115,221109.764917285,171430.842309473,969436473.469652,1006280976.05456,923460578.797617,0.897,1.012,0.791,0.0002017492621204103,Winters
107,2022-08-06,,,,,,,,,,,Winters
108,2022-08-07,,,,,,,,,,,Winters
109,2022-08-08,,,,,,,,,,,Winters
110,2022-08-09,71585.5753988623,98516.289287933,48323.6567450508,868594762.721941,884185166.875279,853013214.160749,0.858,0.99,0.713,8.241538916782376e-05,Winters
111,2022-08-10,14435.6060019014,18326.4072854137,10864.8335848148,293310051.813089,303513027.369261,283548608.432691,0.985,1.117,0.856,4.921619941992458e-05,Winters
112,2022-08-11,41075.9332428066,52616.6841056671,31362.2680326602,552039266.223128,574222746.754928,527590155.441369,0.423,0.488,0.364,7.440762959460237e-05,Winters
113,2022-08-12,,,,,,,,,,,Winters
114,2022-08-13,,,,,,,,,,,Winters
115,2022-08-14,,,,,,,,,,,Winters
116,2022-08-15,,,,,,,,,,,Winters
117,2022-08-16,59729.9840852832,69919.7038151123,50583.3069399444,2651036597.12682,2717901220.84692,2588978004.56084,1.119,1.26,0.989,2.2530803290312268e-05,Winters
118,2022-08-17,45955.1696436092,55353.8578290664,37687.323115248,891381996.380365,1005447055.40652,782422831.019808,0.804,0.924,0.695,5.1554967264561505e-05,Winters
119,2022-08-18,169363.948914594,188382.309191736,149339.711492654,1738431288.37089,1815662554.78674,1667815623.3707,1.981,2.576,1.406,9.742343574206346e-05,Winters
120,2022-08-19,,,,,,,,,,,Winters
121,2022-08-20,,,,,,,,,,,Winters
122,2022-08-21,,,,,,,,,,,Winters
123,2022-08-22,,,,,,,,,,,Winters
124,2022-08-23,90654.045933182,103037.296919621,79306.7542640297,981125595.248666,994051089.525794,967905297.503482,0.612,0.696,0.535,9.239800324463634e-05,Winters
125,2022-08-24,208152.959275026,228399.974456365,188474.186593984,497003929.916104,568429256.679922,423903973.326342,1.148,1.378,0.945,0.00041881551984943645,Winters
126,2022-08-25,195932.353040636,215238.039052306,177415.401217692,848409520.326792,872881771.480492,823502757.482847,0.856,0.994,0.731,0.0002309407760596161,Winters
127,2022-08-26,,,,,,,,,,,Winters
128,2022-08-27,,,,,,,,,,,Winters
129,2022-08-28,,,,,,,,,,,Winters
130,2022-08-29,21768.4043056209,28363.8746153426,15390.1015777272,395444652.38276,431989034.436637,346529474.045665,0.443,0.518,0.376,5.5047916755113334e-05,Winters
131,2022-08-30,12383.2257772025,18859.9727559732,6191.79942080347,265047144.565712,283461460.620793,248646041.472537,0.989,1.154,0.833,4.6720842050544634e-05,Winters
132,2022-08-31,10977.3376719329,17530.6524080892,4956.74838802957,632940953.221347,651202838.577204,612720341.152409,0.636,0.756,0.502,1.7343383480028974e-05,Winters
133,2022-09-01,26582.887553185,38021.9070266787,17707.7187714077,779381473.756964,819539001.939327,738321705.568673,0.578,0.718,0.434,3.410767185040171e-05,Winters
134,2022-09-02,,,,,,,,,,,Winters
135,2022-09-03,,,,,,,,,,,Winters
136,2022-09-04,,,,,,,,,,,Winters
137,2022-09-05,17205.8526995612,22942.2471041843,12516.2127786958,445649399.705316,477352108.041708,415045637.203948,0.758,0.86,0.665,3.860849517791005e-05,Winters
138,2022-09-06,48435.6708968522,57198.6560173435,40390.9577068684,1406867662.87055,1458236467.4179,1357686722.67599,0.65,0.755,0.555,3.44280220344427e-05,Winters
139,2022-09-07,6559.61084943419,12881.5952142411,1722.74824308392,492133426.857818,566236091.10589,424836747.442108,0.964,1.125,0.803,1.3328927667677659e-05,Winters
140,2022-09-08,10086.0973203197,15361.3797429211,6184.71923182461,1172331836.95597,1294568185.51808,1068009704.2938,0.396,0.46,0.338,8.603449127943892e-06,Winters
141,2022-09-09,,,,,,,,,,,Winters
142,2022-09-10,,,,,,,,,,,Winters
143,2022-09-11,,,,,,,,,,,Winters
144,2022-09-12,,,,,,,,,,,Winters
145,2022-09-13,46355.8170990785,56934.8483850439,37176.5254593305,745714709.121406,792126073.135502,706045048.098575,0.8,0.955,0.636,6.216293782604139e-05,Winters
146,2022-09-14,8782.76840105636,15583.4720497114,2909.05960222372,1724025476.62201,1807049122.23729,1638805451.52082,1.172,1.301,1.052,5.094337943465304e-06,Winters
147,2022-09-15,10377.8442363621,16576.2080667488,5617.32055831306,375914745.554648,393720696.949908,358461771.473377,1.018,1.177,0.849,2.7606909170455612e-05,Winters
148,2022-09-16,,,,,,,,,,,Winters
149,2022-09-17,,,,,,,,,,,Winters
150,2022-09-18,,,,,,,,,,,Winters
151,2022-09-19,,,,,,,,,,,Winters
152,2022-09-20,12691.5088212725,18152.8450044754,8454.22747291574,1456938356.05268,2018434441.40638,965414941.218439,0.842,0.988,0.711,8.711081542020711e-06,Winters
153,2022-09-21,364942.774602065,388801.642871008,341087.551129464,561333123.83064,574932236.026864,547248926.946217,0.99,1.202,0.77,0.0006501358268538095,Winters
154,2022-09-22,41634.2447453881,52226.788187045,30986.2088724103,188736749.175328,206173748.704338,172358357.644857,0.307,0.421,0.215,0.00022059426649715023,Winters
155,2022-09-23,,,,,,,,,,,Winters
156,2022-09-24,,,,,,,,,,,Winters
157,2022-09-25,,,,,,,,,,,Winters
158,2022-09-26,21010.592186611,28135.373371241,13551.0773589504,689939417.212713,702305078.869276,674660617.234887,1.705,2.004,1.437,3.0452807395019863e-05,Winters
159,2022-09-27,42524.8047873057,53685.1118082988,32071.733575493,467975077.87209,490152661.856272,445226029.779374,0.942,1.147,0.763,9.086980653044276e-05,Winters
160,2022-09-28,43713.2343124588,57415.861837429,29817.4032229024,921355164.950933,987157708.339553,855694213.84842,0.534,0.617,0.459,4.744449911971434e-05,Winters
161,2022-09-29,9317.79886169202,15952.2559424509,3025.02960290079,482160948.906501,512361628.962419,451095555.825138,1.066,1.205,0.938,1.932507989878478e-05,Winters
162,2022-09-30,,,,,,,,,,,Winters
163,2022-10-01,,,,,,,,,,,Winters
164,2022-10-02,,,,,,,,,,,Winters
165,2022-10-03,,,,,,,,,,,Winters
166,2022-10-04,25640.6940267206,32361.2995813171,18820.4729496226,1231212610.34711,1256983364.474,1201120293.65498,1.272,1.425,1.13,2.0825561573392136e-05,Winters
167,2022-10-05,30771.0278764779,38372.3587891061,24247.0918011993,652130510.842209,683918932.925393,625096325.149358,1.087,1.255,0.924,4.718538293314623e-05,Winters
168,2022-10-06,17301.0215578622,23382.7483094657,12378.7037210093,499520826.938948,523343368.90313,474908125.103926,0.65,0.768,0.545,3.463523565950685e-05,Winters
169,2022-10-07,,,,,,,,,,,Winters
170,2022-10-08,,,,,,,,,,,Winters
171,2022-10-09,,,,,,,,,,,Winters
172,2022-10-10,50324.9265993772,59726.6572885312,41966.6079281138,711982487.637008,760449863.10418,663878588.581841,0.753,0.899,0.624,7.068281520013243e-05,Winters
173,2022-10-11,11807.3229685501,16888.1020359124,7540.71696940009,565874232.165932,593676065.108209,540866015.235991,1.943,2.339,1.509,2.0865631084413508e-05,Winters
174,2022-10-12,45576.5569365584,54719.524681147,36837.6757671652,911144570.126322,924214887.457715,896453769.466853,0.808,0.981,0.631,5.002121335172926e-05,Winters
175,2022-10-13,21553.5258387275,28399.120083508,15908.0448480672,769497332.209422,799998397.79201,737757483.124945,1.041,1.235,0.868,2.8009877275132142e-05,Winters
176,2022-10-14,,,,,,,,,,,Winters
177,2022-10-15,,,,,,,,,,,Winters
178,2022-10-16,,,,,,,,,,,Winters
179,2022-10-17,,,,,,,,,,,Winters
180,2022-10-18,11103.1511414929,15529.3955852096,7416.36086197042,557078853.296271,599278690.770467,517425697.766515,1.109,1.301,0.914,1.9931022467995058e-05,Winters
181,2022-10-19,9623.07146520874,15370.650829461,5341.89110254428,1027537086.03931,1043059375.63946,1012025794.34743,0.789,0.908,0.675,9.365181652276243e-06,Winters
182,2022-10-20,11064.1034254566,15474.7829848475,7584.34553200397,697304946.4564,729396443.09471,665365047.239937,1.45,1.643,1.268,1.5866951011437288e-05,Winters
183,2022-10-21,,,,,,,,,,,Winters
184,2022-10-22,,,,,,,,,,,Winters
185,2022-10-23,,,,,,,,,,,Winters
186,2022-10-24,26430.7737187982,33889.8530433654,19778.1012209686,1321870489.66988,1389188593.61563,1261584118.69369,0.898,1.021,0.786,1.999497978459217e-05,Winters
187,2022-10-25,13776.5406701075,18913.9826552064,9666.40720789643,1671129386.56097,1727448262.93031,1621256416.95239,0.646,0.752,0.546,8.243850404939829e-06,Winters
188,2022-10-26,39832.8016795504,47675.7294543453,32902.4370376749,863765467.508847,910162664.259736,820910782.101741,1.194,1.336,1.035,4.611529770277881e-05,Winters
189,2022-10-27,11494.5819754596,15535.2287887086,7165.81449140777,1357965759.43842,1383794505.00829,1332533846.59317,1.764,2.127,1.438,8.464559504219846e-06,Winters
190,2022-10-28,,,,,,,,,,,Winters
191,2022-10-29,,,,,,,,,,,Winters
192,2022-10-30,,,,,,,,,,,Winters
193,2022-10-31,38331.6944870871,45310.1374880418,31255.7752379037,2112417526.71646,2659071015.85941,1607654392.14027,0.878,1.014,0.728,1.814588924883134e-05,Winters
194,2022-11-01,49267.858135799,66692.8252733007,35355.8340490783,1666958911.57751,1778812092.32185,1562795145.62851,0.86,0.961,0.766,2.9555532409119098e-05,Winters
195,2022-11-02,47846.6080958886,58146.1009727577,36821.9350796959,1125825381.85149,1218767881.28608,1029909248.37647,0.809,0.947,0.661,4.2499137847826694e-05,Winters
196,2022-11-03,49954.0707429539,60378.9449076131,40805.6622795472,1619828657.43961,1696508611.01538,1543043671.52759,1.72,1.905,1.548,3.083910789793906e-05,Winters
197,2022-11-04,,,,,,,,,,,Winters
198,2022-11-05,,,,,,,,,,,Winters
199,2022-11-06,,,,,,,,,,,Winters
200,2022-11-07,18995.3777751215,23828.1654530803,14865.6861170139,1213646290.9713,1341998789.90696,1096205384.53142,0.822,0.931,0.722,1.5651494110297328e-05,Winters
201,2022-11-08,31383.3987396735,37928.2521863862,24942.3214044617,457491924.999539,475066099.437115,441699636.483827,1.233,1.379,1.097,6.859880366129986e-05,Winters
202,2022-11-09,35956.3047956593,43619.0946086528,29249.0166913275,4340468591.33391,4663063380.35842,4059770146.07539,1.045,1.143,0.947,8.283968433143121e-06,Winters
203,2022-11-10,33631.043668406,43389.0878878955,23627.4683338003,1084428134.26043,1155023424.78479,1024438425.32015,1.131,1.237,1.021,3.10126993259374e-05,Winters
204,2022-11-11,,,,,,,,,,,Winters
205,2022-11-12,,,,,,,,,,,Winters
206,2022-11-13,,,,,,,,,,,Winters
207,2022-11-14,7186.25010141147,11691.2093908303,2820.89372637418,496425158.280413,551240413.29246,445198846.832733,1.211,1.351,1.065,1.4475999013233354e-05,Winters
208,2022-11-15,76651.1443469507,86761.626135966,67358.9180779867,951544302.023526,1015100052.13887,895854185.168394,1.211,1.317,1.105,8.055446728433627e-05,Winters
209,2022-11-16,35579.4724087784,42716.9580799113,28326.8655050094,836095601.103809,904194122.602944,769212686.015791,0.588,0.69,0.478,4.2554311207721424e-05,Winters
210,2022-11-17,25683.5624629159,31043.427338037,20979.9759018109,443231827.688217,475454442.253895,413841485.849538,0.629,0.713,0.552,5.7946115009102e-05,Winters
211,2022-11-18,,,,,,,,,,,Winters
212,2022-11-19,,,,,,,,,,,Winters
213,2022-11-20,,,,,,,,,,,Winters
214,2022-11-21,12470.5257618624,16854.2264601666,8922.52918607057,442749452.937832,468711768.508423,417014160.077272,0.962,1.07,0.862,2.8166100893214272e-05,Winters
215,2022-11-22,27188.6325260706,35083.9914017039,17764.4695233652,887642928.284448,924478007.175932,851992809.527381,1.417,1.588,1.26,3.0630146041514924e-05,Winters
216,2022-11-23,6663.43295739586,10148.5603176589,3265.98475163375,445001726.168078,467994953.165487,420446900.129767,0.984,1.115,0.864,1.4973948561446858e-05,Winters
217,2022-11-24,,,,,,,,,,,Winters
218,2022-11-25,,,,,,,,,,,Winters
219,2022-11-26,,,,,,,,,,,Winters
220,2022-11-27,,,,,,,,,,,Winters
221,2022-11-28,9450.56027703123,13517.222207852,6295.34359352779,470137601.759881,502054314.118591,439754180.536985,1.026,1.191,0.868,2.0101689891756474e-05,Winters
222,2022-11-29,25433.9704644807,33406.2852799934,19198.082887363,505478425.538184,537285393.5245,470262612.195049,1.28,1.429,1.136,5.031662911706092e-05,Winters
223,2022-11-30,230953.699316502,250474.015615084,211435.70068662,951356753.657475,983807929.668785,921816781.433679,1.109,1.263,0.968,0.0002427624531266577,Winters
0,2022-04-21,143000.0,200000.0,68000.0,1540000000.0,2220000000.0,938000000.0,1.07882,1.27254,0.90514,9.285714285714286e-05,Esparto
1,2022-04-22,32000.0,45400.0,18300.0,1940000000.0,3600000000.0,610000000.0,1.09218,1.40948,0.82498,1.6494845360824743e-05,Esparto
2,2022-04-23,,,,,,,,,,,Esparto
3,2022-04-24,,,,,,,,,,,Esparto
4,2022-04-25,79800.0,112000.0,54600.0,16000000000.0,55000000000.0,2820000000.0,1.09552,1.46292,0.78824,4.9875e-06,Esparto
5,2022-04-26,46200.0,63000.0,27400.0,1800000000.0,2740000000.0,970000000.0,3.44688,4.96658,1.88376,2.5666666666666666e-05,Esparto
6,2022-04-27,11100.0,18350.0,5490.0,1385000000.0,1675000000.0,1142000000.0,2.7120800000000003,3.5888299999999997,2.01569,8.014440433212997e-06,Esparto
7,2022-04-28,33000.0,49400.0,19600.0,3100000000.0,3420000000.0,2800000000.0,0.90514,1.07882,0.71142,1.064516129032258e-05,Esparto
8,2022-04-29,13300.0,22800.0,5800.0,1520000000.0,1960000000.0,1110000000.0,0.9185,1.09552,0.76152,8.75e-06,Esparto
9,2022-04-30,,,,,,,,,,,Esparto
10,2022-05-01,,,,,,,,,,,Esparto
11,2022-05-02,6300.0,10100.0,3620.0,1080000000.0,1240000000.0,918000000.0,3.26652,4.06812,2.44154,5.833333333333333e-06,Esparto
12,2022-05-03,17900.0,28400.0,7740.0,2740000000.0,3360000000.0,2140000000.0,3.77086,4.4422,3.16966,6.532846715328467e-06,Esparto
13,2022-05-04,14900.0,23800.0,8580.0,1540000000.0,2480000000.0,698000000.0,1.71342,2.11756,1.3026,9.675324675324676e-06,Esparto
14,2022-05-05,14600.0,21200.0,8400.0,160000000.0,193000000.0,131000000.0,3.40346,4.24514,2.68202,9.125e-05,Esparto
15,2022-05-06,19500.0,27400.0,13400.0,1210000000.0,1290000000.0,1140000000.0,1.11222,1.29926,0.94522,1.6115702479338843e-05,Esparto
16,2022-05-07,,,,,,,,,,,Esparto
17,2022-05-08,,,,,,,,,,,Esparto
18,2022-05-09,17300.0,24600.0,11500.0,3440000000.0,4660000000.0,2380000000.0,2.50166,2.96258,2.09084,5.029069767441861e-06,Esparto
19,2022-05-10,224000.0,264000.0,179000.0,1920000000.0,2560000000.0,1400000000.0,1.47628,2.07748,0.89512,0.00011666666666666667,Esparto
20,2022-05-11,47000.0,65200.0,24000.0,1650000000.0,1970000000.0,1360000000.0,1.30594,1.62324,0.97194,2.8484848484848486e-05,Esparto
21,2022-05-12,25400.0,32000.0,16500.0,1410000000.0,2620000000.0,616000000.0,1.21242,1.85036,0.55778,1.801418439716312e-05,Esparto
22,2022-05-13,15700.0,25400.0,6440.0,1480000000.0,1560000000.0,1400000000.0,1.16232,1.42284,0.89846,1.0608108108108109e-05,Esparto
23,2022-05-14,,,,,,,,,,,Esparto
24,2022-05-15,,,,,,,,,,,Esparto
25,2022-05-16,0.0,0.0,0.0,678000000.0,762000000.0,598000000.0,0.41082,0.51436,0.32064,0.0,Esparto
26,2022-05-17,20400.0,28000.0,14300.0,1980000000.0,3000000000.0,1200000000.0,0.74148,1.002,0.51102,1.0303030303030302e-05,Esparto
27,2022-05-18,41600.0,64200.0,17700.0,1270000000.0,1460000000.0,1080000000.0,0.59118,0.71142,0.48096,3.275590551181102e-05,Esparto
28,2022-05-19,12900.0,18400.0,8580.0,730000000.0,1060000000.0,402000000.0,0.46092,0.56112,0.37408,1.767123287671233e-05,Esparto
29,2022-05-20,,,,,,,,,,,Esparto
30,2022-05-21,,,,,,,,,,,Esparto
31,2022-05-22,,,,,,,,,,,Esparto
32,2022-05-23,71200.0,93200.0,51400.0,3560000000.0,8060000000.0,1550000000.0,2.1877,3.77754,0.48096,2e-05,Esparto
33,2022-05-24,,,,,,,,,,,Esparto
34,2022-05-25,,,,,,,,,,,Esparto
35,2022-05-26,65000.0,79400.0,46600.0,2160000000.0,2660000000.0,1640000000.0,1.74014,2.12758,1.4028,3.0092592592592593e-05,Esparto
36,2022-05-27,70800.0,94400.0,48600.0,1540000000.0,1900000000.0,1210000000.0,1.30928,1.503,1.09886,4.5974025974025974e-05,Esparto
37,2022-05-28,,,,,,,,,,,Esparto
38,2022-05-29,,,,,,,,,,,Esparto
39,2022-05-30,,,,,,,,,,,Esparto
40,2022-05-31,20600.0,30000.0,11700.0,1510000000.0,2520000000.0,852000000.0,2.76218,3.9746,1.63994,1.3642384105960265e-05,Esparto
41,2022-06-01,23400.0,29800.0,18000.0,1860000000.0,2700000000.0,1200000000.0,1.46292,1.69338,1.22578,1.2580645161290322e-05,Esparto
42,2022-06-02,53800.0,86000.0,30000.0,840000000.0,1090000000.0,548000000.0,2.10754,2.90914,1.03874,6.404761904761905e-05,Esparto
43,2022-06-03,46000.0,66800.0,27600.0,770000000.0,892000000.0,656000000.0,1.27254,1.4362,1.11556,5.974025974025974e-05,Esparto
44,2022-06-04,,,,,,,,,,,Esparto
45,2022-06-05,,,,,,,,,,,Esparto
46,2022-06-06,37000.0,50800.0,24600.0,4300000000.0,8520000000.0,2720000000.0,0.92518,1.09886,0.7682,8.604651162790698e-06,Esparto
47,2022-06-07,63600.0,76400.0,53800.0,930000000.0,1090000000.0,770000000.0,1.0855,1.27254,0.89512,6.838709677419355e-05,Esparto
48,2022-06-08,558000.0,854000.0,274000.0,1190000000.0,1540000000.0,852000000.0,1.11222,1.30594,0.93854,0.0004689075630252101,Esparto
49,2022-06-09,270000.0,326000.0,214000.0,1260000000.0,1590000000.0,906000000.0,1.00868,1.16566,0.8684,0.00021428571428571427,Esparto
50,2022-06-10,177000.0,208000.0,146000.0,366000000.0,428000000.0,310000000.0,1.4529,1.64328,1.27588,0.00048360655737704917,Esparto
51,2022-06-11,,,,,,,,,,,Esparto
52,2022-06-12,,,,,,,,,,,Esparto
53,2022-06-13,170000.0,189000.0,149000.0,1480000000.0,2580000000.0,608000000.0,1.19906,1.35604,1.05544,0.00011486486486486487,Esparto
54,2022-06-14,114000.0,136000.0,89800.0,1820000000.0,2620000000.0,1110000000.0,1.44288,1.70674,1.20574,6.263736263736263e-05,Esparto
55,2022-06-15,64000.0,75800.0,53400.0,774000000.0,814000000.0,736000000.0,0.92184,1.2191,0.64128,8.2687338501292e-05,Esparto
56,2022-06-16,84400.0,101000.0,68000.0,586000000.0,696000000.0,484000000.0,1.12224,1.33934,0.88176,0.0001440273037542662,Esparto
57,2022-06-17,250343.388,304278.564,193735.257,941380139.0,999470046.0,881295940.0,0.9018,1.10888,0.69806,0.00026593230261468264,Esparto
58,2022-06-18,,,,,,,,,,,Esparto
59,2022-06-19,,,,,,,,,,,Esparto
60,2022-06-20,800719.674737173,960724.197487596,617898.131083938,1254205970.91095,1760001498.65841,850978024.165792,0.49098,0.56446,0.42084,0.0006384275735472678,Esparto
61,2022-06-21,95396.8282482639,116280.423625799,78722.5166676104,1193926846.21168,1449693130.22264,947022593.635672,0.55444,0.67134,0.43086,7.990173648490882e-05,Esparto
62,2022-06-22,95945.9358207677,129727.836867364,58423.7875711451,2411901598.75655,3215141967.40298,1684941825.40209,1.2525,1.49298,1.03874,3.9780203251340104e-05,Esparto
63,2022-06-23,208000.037373154,232983.979669039,188254.961296013,918116167.507113,998890318.667266,825338878.137497,0.55778,0.63126,0.48764,0.00022655089272408715,Esparto
64,2022-06-24,97901.3497268023,113206.190815804,83203.4568749753,554413341.219942,633074330.882569,478861315.24355,0.66132,0.83834,0.50768,0.00017658548676223817,Esparto
65,2022-06-25,,,,,,,,,,,Esparto
66,2022-06-26,,,,,,,,,,,Esparto
67,2022-06-27,157815.685320013,192247.276839835,118724.016233174,630023936.586291,882409260.10379,432810118.072903,0.49432,0.6012,0.37742,0.000250491570487176,Esparto
