City,County_FIPS,PMMoV_gc_g_dry_weight,Population_Served,SC2_N_gc_g_dry_weight,SC2_N_norm_PMMoV,Site_Name,Zipcode,date,County
Sacramento,06067,386237858.4470784,1480000.0,27656.628254272942,7.160517191522903e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-02-27,Sacramento
Sacramento,06067,225042067.062104,1480000.0,16189.721449936627,7.194086715115719e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-02-28,Sacramento
Sacramento,06067,200997115.808522,1480000.0,10096.92607589283,5.023418388506415e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-01,Sacramento
Sacramento,06067,355901082.3555556,1480000.0,36732.474964444446,0.0001032097871726,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-02,Sacramento
Sacramento,06067,626545133.8095238,1480000.0,34310.18761428572,5.476091946588539e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-03,Sacramento
Sacramento,06067,297397348.2020202,1480000.0,13144.406404617604,4.419812914972156e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-04,Sacramento
Sacramento,06067,205972349.0511946,1480000.0,11918.887073492608,5.786644240548112e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-05,Sacramento
Sacramento,06067,597502978.2695036,1480000.0,42224.521500141855,7.066830298056941e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-06,Sacramento
Sacramento,06067,318847822.88964736,1480000.0,9724.92947076223,3.05002222772837e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-07,Sacramento
Sacramento,06067,408621581.34487736,1480000.0,18863.62155497836,4.616403639987244e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-08,Sacramento
Sacramento,06067,5313305914.83113,1480000.0,17007.986006461088,3.201017648727204e-06,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-09,Sacramento
Sacramento,06067,149621739.2160229,1480000.0,10645.695853505007,7.11507292274876e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-10,Sacramento
Sacramento,06067,264472819.6282528,1480000.0,12179.31560842627,4.605129413882951e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-11,Sacramento
Sacramento,06067,331340175.548718,1480000.0,18910.218506666668,5.70719155180934e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-12,Sacramento
Sacramento,06067,375316781.1569391,1480000.0,26290.559584954608,7.00489850304913e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-13,Sacramento
Sacramento,06067,150669278.09986505,1480000.0,9978.34070283401,6.622677714178911e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-14,Sacramento
Sacramento,06067,176972070.4302601,1480000.0,12941.645673758869,7.312818142599976e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-15,Sacramento
Sacramento,06067,257021184.5614035,1480000.0,13149.075043609022,5.115949903525423e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-16,Sacramento
Sacramento,06067,256151430.3129252,1480000.0,10594.021975510206,4.135843380834575e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-17,Sacramento
Sacramento,06067,287960758.2921349,1480000.0,12294.72880499376,4.269584813539355e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-18,Sacramento
Sacramento,06067,2385080368.2882886,1480000.0,19583.023347747752,8.210634579916478e-06,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-19,Sacramento
Sacramento,06067,340689259.0769231,1480000.0,15215.154793846155,4.465991923276565e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-20,Sacramento
Sacramento,06067,250770511.84508997,1480000.0,14093.637798063628,5.6201336011826544e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-21,Sacramento
Sacramento,06067,306661783.84761906,1480000.0,9385.81284952381,3.060639878814389e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-22,Sacramento
Sacramento,06067,174278279.93495935,1480000.0,7032.316874682407,4.035108033718755e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-23,Sacramento
Sacramento,06067,442636011.6788322,1480000.0,18577.551318734797,4.197026637817777e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-24,Sacramento
Sacramento,06067,173682598.960103,1480000.0,10877.729536164738,6.262993300015901e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-25,Sacramento
Sacramento,06067,761280239.6911198,1480000.0,34667.59562625483,4.553854654144285e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-26,Sacramento
Sacramento,06067,435588626.7193676,1480000.0,12984.75453807642,2.980967302996637e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-27,Sacramento
Sacramento,06067,1000823093.3333336,1480000.0,33036.33712545932,3.300916749975139e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-28,Sacramento
Sacramento,06067,272567420.3897436,1480000.0,14620.955786666667,5.364161192031019e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-29,Sacramento
Sacramento,06067,526200240.0,1480000.0,22796.79210821256,4.332341640173437e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-30,Sacramento
Sacramento,06067,640940663.6619718,1480000.0,16694.316281690142,2.604658625699964e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-03-31,Sacramento
Sacramento,06067,851041381.0526315,1480000.0,58158.57333333333,6.833812623940621e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-01,Sacramento
Sacramento,06067,426525778.0275482,1480000.0,23540.91455206612,5.519224338779747e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-02,Sacramento
Sacramento,06067,394532196.8484849,1480000.0,23468.80826181818,5.94851534280004e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-03,Sacramento
Sacramento,06067,686026840.4075692,1480000.0,31257.5322224163,4.556313307486071e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-04,Sacramento
Sacramento,06067,246833186.8586667,1480000.0,7071.577706666668,2.86492177031112e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-05,Sacramento
Sacramento,06067,358879394.5283951,1480000.0,15971.690050370373,4.450433848774972e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-06,Sacramento
Sacramento,06067,476627955.4916068,1480000.0,13875.15628201439,2.911108364951692e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-07,Sacramento
Sacramento,06067,397754927.3713561,1480000.0,17056.445809885932,4.288179639308784e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-08,Sacramento
Sacramento,06067,542669214.5214522,1480000.0,15854.226481848184,2.92152678972753e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-09,Sacramento
Sacramento,06067,561884877.7011495,1480000.0,58183.28091954022,0.0001035501812356,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-10,Sacramento
Sacramento,06067,342569448.67444885,1480000.0,13066.393238910508,3.814231913987106e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-11,Sacramento
Sacramento,06067,612802685.7711443,1480000.0,42673.63761194031,6.963683189188419e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-12,Sacramento
Sacramento,06067,454914609.05766535,1480000.0,22961.32008776372,5.047391231362527e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-13,Sacramento
Sacramento,06067,417008739.82389945,1480000.0,15025.960573584907,3.603272339071429e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-14,Sacramento
Sacramento,06067,704252787.9420289,1480000.0,26665.701384347827,3.786382083380951e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-15,Sacramento
Sacramento,06067,526229279.1794872,1480000.0,14782.64515282051,2.809164320136284e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-16,Sacramento
Sacramento,06067,338449301.65779465,1480000.0,16612.003362230673,4.908269356994281e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-17,Sacramento
Sacramento,06067,359973934.65372175,1480000.0,24924.593066666668,6.923999397523871e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-18,Sacramento
Sacramento,06067,848280860.6267809,1480000.0,28432.710217663825,3.351803811376265e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-19,Sacramento
Sacramento,06067,454535194.207241,1480000.0,16415.735310861426,3.6115432908319146e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-20,Sacramento
Sacramento,06067,365188837.33829737,1480000.0,13420.51927219947,3.674953311830613e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-21,Sacramento
Sacramento,06067,337772131.8290599,1480000.0,20866.04936752137,6.177552083568954e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-22,Sacramento
Sacramento,06067,357804327.7983194,1480000.0,18186.613291251542,5.08283770717906e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-23,Sacramento
Sacramento,06067,412061877.6172371,1480000.0,17345.221775411916,4.209373086321719e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-24,Sacramento
Sacramento,06067,197398803.3097535,1480000.0,4904.549731189711,2.4845893941381236e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-25,Sacramento
Sacramento,06067,574183703.7037038,1480000.0,13073.23913971903,2.276839111836796e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-26,Sacramento
Sacramento,06067,711924091.0437711,1480000.0,20370.91153670034,2.861388144181776e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-27,Sacramento
Sacramento,06067,986003306.248366,1480000.0,49272.993505882354,4.997244247928606e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-28,Sacramento
Sacramento,06067,175177616.6906475,1480000.0,5953.927121342927,3.398794454349257e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-29,Sacramento
Sacramento,06067,375942643.50000006,1480000.0,15305.454533333332,4.071220649735451e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-04-30,Sacramento
Sacramento,06067,273100344.0749666,1480000.0,7543.018066934405,2.7619950800442167e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-01,Sacramento
Sacramento,06067,361753026.4981412,1480000.0,8319.808646344485,2.2998587536038856e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-02,Sacramento
Sacramento,06067,464654300.2150537,1480000.0,11173.463638709676,2.4046831447676943e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-03,Sacramento
Sacramento,06067,653867162.5225226,1480000.0,11830.72633822394,1.809347068689419e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-04,Sacramento
Sacramento,06067,734993041.0498688,1480000.0,23219.31133228347,3.1591198876001404e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-05,Sacramento
Sacramento,06067,2366172488.115942,1480000.0,15446.96236521739,6.528248655919835e-06,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-06,Sacramento
Sacramento,06067,389250017.4712644,1480000.0,11850.961172924648,3.044562785099816e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-07,Sacramento
Sacramento,06067,579956492.7179488,1480000.0,11887.476992820511,2.049718753403416e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-08,Sacramento
Sacramento,06067,591962499.5708153,1480000.0,21386.52856309013,3.612818139425351e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-09,Sacramento
Sacramento,06067,376521534.0112995,1480000.0,8932.294146892655,2.372319599288734e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-10,Sacramento
Sacramento,06067,194913369.62962967,1480000.0,5444.298188888891,2.793188686458006e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-11,Sacramento
Sacramento,06067,362080558.38251376,1480000.0,3788.0940515847,1.0462020022579708e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-12,Sacramento
Sacramento,06067,560018811.7882689,1480000.0,32684.165177682404,5.836262012933877e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-13,Sacramento
Sacramento,06067,342494505.9679768,1480000.0,7491.932860553129,2.187460741707087e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-14,Sacramento
Sacramento,06067,694945733.6546185,1480000.0,18221.05596572959,2.6219393951679805e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-15,Sacramento
Sacramento,06067,611913513.1364278,1480000.0,12753.985602250355,2.0842791225312948e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-16,Sacramento
Sacramento,06067,255053953.36170217,1480000.0,22371.94548198582,8.7714560731624e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-17,Sacramento
Sacramento,06067,582897695.7264957,1480000.0,14365.32547985348,2.4644677076565255e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-18,Sacramento
Sacramento,06067,1098435465.3763442,1480000.0,20000.15781935484,1.820785876801821e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-19,Sacramento
Sacramento,06067,416472690.1492538,1480000.0,8182.980529353234,1.9648300411776464e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-20,Sacramento
Sacramento,06067,389602616.2034807,1480000.0,22120.165538955825,5.677622433470252e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-21,Sacramento
Sacramento,06067,908346924.5360824,1480000.0,20386.72043986255,2.2443760075782283e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-22,Sacramento
Sacramento,06067,421815241.7294282,1480000.0,13471.007513528592,3.193580075081668e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-23,Sacramento
Sacramento,06067,205162792.3842795,1480000.0,4749.180445997089,2.314835156416497e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-24,Sacramento
Sacramento,06067,1038964409.8370372,1480000.0,9990.259806814816,9.615593866571232e-06,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-26,Sacramento
Sacramento,06067,735762676.2875818,1480000.0,34402.70766849673,4.675788644523471e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-27,Sacramento
Sacramento,06067,953816698.3813444,1480000.0,22481.559888065847,2.3570105164040148e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-28,Sacramento
Sacramento,06067,792252404.6802723,1480000.0,14055.3597692517,1.7741012442775727e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-29,Sacramento
Sacramento,06067,931275310.3203008,1480000.0,8412.04955539341,9.032827846042852e-06,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-30,Sacramento
Sacramento,06067,1090019012.4315622,1480000.0,20254.40388019324,1.858169779535376e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-05-31,Sacramento
Sacramento,06067,2371143663.191919,1480000.0,24528.35892363637,1.034452669587193e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-01,Sacramento
Sacramento,06067,1511244746.1988306,1480000.0,11618.361833918128,7.687941918833e-06,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-02,Sacramento
Sacramento,06067,791638837.1675303,1480000.0,13449.209340241798,1.6989072173824655e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-03,Sacramento
Sacramento,06067,1128852614.8531952,1480000.0,12030.807389291884,1.065755372401424e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-04,Sacramento
Sacramento,06067,1039294699.130435,1480000.0,6714.210562318842,6.460352937368524e-06,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-05,Sacramento
Sacramento,06067,2027035640.55814,1480000.0,27059.519568372096,1.334930626129559e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-06,Sacramento
Sacramento,06067,723044028.4603887,1480000.0,14711.255983258594,2.0346279623640565e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-07,Sacramento
Sacramento,06067,835753953.4136548,1480000.0,15363.240019277113,1.8382491589211908e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-08,Sacramento
Sacramento,06067,1009621940.0533334,1480000.0,17736.014050133334,1.75669855680795e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-09,Sacramento
Sacramento,06067,755820619.1928253,1480000.0,19623.890405979077,2.596368755715649e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-10,Sacramento
Sacramento,06067,822168848.5285286,1480000.0,26223.35451291292,3.1895339454719066e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-11,Sacramento
Sacramento,06067,956364074.8538013,1480000.0,15483.150704093568,1.6189598826639812e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-12,Sacramento
Sacramento,06067,1338509762.9747677,1480000.0,9476.40521434263,7.079817776810098e-06,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-13,Sacramento
Sacramento,06067,1131134541.9047625,1480000.0,21617.75458571429,1.911156788591329e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-14,Sacramento
Sacramento,06067,1127239520.5128207,1480000.0,25129.49705128205,2.229295246838912e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-15,Sacramento
Sacramento,06067,773485391.858407,1480000.0,17139.485451327433,2.2158770717243176e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-16,Sacramento
Sacramento,06067,725785652.0047449,1480000.0,18127.436879715304,2.4976295452581907e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-17,Sacramento
Sacramento,06067,734847395.8400002,1480000.0,28495.29266346667,3.8777156760409895e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-18,Sacramento
Sacramento,06067,792005075.1920694,1480000.0,20860.66963271376,2.6339060551669866e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-19,Sacramento
Sacramento,06067,747464809.4623656,1480000.0,14511.742898924733,1.9414616869204447e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-20,Sacramento
Sacramento,06067,1394886322.826421,1480000.0,21703.822638402457,1.5559563731634115e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-21,Sacramento
Sacramento,06067,1036926070.5185186,1480000.0,35295.53731318519,3.403862465868519e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-22,Sacramento
Sacramento,06067,752108677.5873017,1480000.0,27212.182303492067,3.618118380283332e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-23,Sacramento
Sacramento,06067,930501301.9607844,1480000.0,29910.44599215687,3.214444292461338e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-24,Sacramento
Sacramento,06067,937589317.5697864,1480000.0,29107.602748111654,3.1045151861966604e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-25,Sacramento
Sacramento,06067,801415590.9565216,1480000.0,26655.761057391308,3.326084662962021e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-26,Sacramento
Sacramento,06067,1371337493.853659,1480000.0,27820.08163382114,2.0286823454117517e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-27,Sacramento
Sacramento,06067,1066319444.632238,1480000.0,24351.90352926448,2.283734358577995e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-28,Sacramento
Sacramento,06067,1174600947.5465314,1480000.0,29118.197419966164,2.47898637241757e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-29,Sacramento
Sacramento,06067,872124099.5833334,1480000.0,6347.512825,7.278222019128461e-06,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-06-30,Sacramento
Sacramento,06067,906204291.5555556,1480000.0,35622.28679555556,3.9309333587912826e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-01,Sacramento
Sacramento,06067,1089453318.7301586,1480000.0,59059.75613968253,5.421045135602617e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-02,Sacramento
Sacramento,06067,691666465.6241428,1480000.0,71724.01646090536,0.0001036974033375,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-03,Sacramento
Sacramento,06067,826879983.319616,1480000.0,35333.10752921811,4.273063593505893e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-04,Sacramento
Sacramento,06067,942938937.5577558,1480000.0,27448.455883828385,2.910947336093769e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-05,Sacramento
Sacramento,06067,928138610.1149424,1480000.0,55027.98363218391,5.92885405611659e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-06,Sacramento
Sacramento,06067,817376941.0045663,1480000.0,24207.72773211568,2.9616357542903137e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-07,Sacramento
Sacramento,06067,912723410.6799335,1480000.0,54490.5591509121,5.970106443344029e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-08,Sacramento
Sacramento,06067,987760575.4796748,1480000.0,62923.58644552846,6.370327790717057e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-09,Sacramento
Sacramento,06067,1022203746.1136715,1480000.0,126062.4195637481,0.0001233241611988,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-10,Sacramento
Sacramento,06067,987946355.6020944,1480000.0,39506.10002652705,3.9988102392918326e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-11,Sacramento
Sacramento,06067,682177098.75,1480000.0,38858.00142916667,5.696175010912688e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-12,Sacramento
Sacramento,06067,790251476.2519201,1480000.0,56352.313560675895,7.130934298022322e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-13,Sacramento
Sacramento,06067,786395118.5714288,1480000.0,114408.48166666667,0.0001454847302136,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-14,Sacramento
Sacramento,06067,698389472.3497269,1480000.0,109782.43261202188,0.0001571937106134,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-15,Sacramento
Sacramento,06067,958604464.888889,1480000.0,57597.58417777778,6.008482777560802e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-16,Sacramento
Sacramento,06067,1590636806.632125,1480000.0,159031.13174438686,9.997953717738084e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-17,Sacramento
Sacramento,06067,863302089.470405,1480000.0,87110.12132087228,0.0001009034061,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-18,Sacramento
Sacramento,06067,638910714.617737,1480000.0,68227.76792660552,0.0001067876408481,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-19,Sacramento
Sacramento,06067,622373935.635877,1480000.0,77247.52261311914,0.0001241175412241,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-20,Sacramento
Sacramento,06067,1189710545.4063015,1480000.0,123862.3345671642,0.0001041113193838,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-21,Sacramento
Sacramento,06067,764744774.2599745,1480000.0,77467.85087258687,0.0001012989607513,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-22,Sacramento
Sacramento,06067,774425202.1292775,1480000.0,110026.01267427125,0.0001420744216119,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-23,Sacramento
Sacramento,06067,1399209166.2944164,1480000.0,121507.00242301186,8.68397701716062e-05,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-24,Sacramento
Sacramento,06067,787974405.4070662,1480000.0,126456.827625192,0.0001604834202195,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-25,Sacramento
Sacramento,06067,1057349952.6726727,1480000.0,137187.6140780781,0.0001297466498497,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-26,Sacramento
Sacramento,06067,703954601.0256411,1480000.0,100913.33075457875,0.0001433520437362,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-27,Sacramento
Sacramento,06067,529345520.79602,1480000.0,96360.68581094527,0.0001820374066187,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-28,Sacramento
Sacramento,06067,638819260.2214023,1480000.0,160466.11790405904,0.0002511917343388,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-29,Sacramento
Sacramento,06067,736047534.3257822,1480000.0,170159.06934196333,0.0002311794570412,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-30,Sacramento
Sacramento,06067,836695388.0459771,1480000.0,125398.3947126437,0.0001498734145117,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-07-31,Sacramento
Sacramento,06067,688669068.9655173,1480000.0,122663.41025287355,0.0001781166249228,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-01,Sacramento
Sacramento,06067,888044589.0196079,1480000.0,172203.94282352942,0.0001939136220779,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-02,Sacramento
Sacramento,06067,815923665.5238096,1480000.0,115351.33180952378,0.0001413751514799,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-03,Sacramento
Sacramento,06067,784975617.6732026,1480000.0,122714.77195294116,0.000156329405895,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-04,Sacramento
Sacramento,06067,640540499.2481203,1480000.0,152821.1416942356,0.0002385815446074,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-05,Sacramento
Sacramento,06067,407270994.22733074,1480000.0,83211.67227586206,0.0002043152433031,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-06,Sacramento
Sacramento,06067,540519145.0746269,1480000.0,181073.6015522388,0.0003349994226887,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-07,Sacramento
Sacramento,06067,1243610260.660661,1480000.0,173663.44004804807,0.0001396445860424,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-08,Sacramento
Sacramento,06067,1047889011.0734464,1480000.0,159035.9682259887,0.0001517679511335,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-09,Sacramento
Sacramento,06067,879186107.5132276,1480000.0,136300.65714285715,0.0001550304946564,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-10,Sacramento
Sacramento,06067,1432759349.7551792,1480000.0,479013.6477288136,0.0003343294516351,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-11,Sacramento
Sacramento,06067,832817685.751634,1480000.0,211967.0443921569,0.0002545179431448,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-12,Sacramento
Sacramento,06067,751559743.6559141,1480000.0,136926.8868387097,0.0001821902889218,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-13,Sacramento
Sacramento,06067,955440288.1675394,1480000.0,319209.95261431066,0.0003340972288561,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-14,Sacramento
Sacramento,06067,1116371915.1746037,1480000.0,288481.3823492064,0.0002584097453796,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-15,Sacramento
Sacramento,06067,1023369670.4496124,1480000.0,300546.8087565892,0.0002936835216393,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-16,Sacramento
Sacramento,06067,1302798082.2889843,1480000.0,234423.5923776824,0.0001799385457843,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-17,Sacramento
Sacramento,06067,598315712.9275362,1480000.0,249746.10703768115,0.0004174152569312,Sacramento Regional Wastewater Treatment Plant,95758.0,2021-08-18,Sacramento
