,Date,SC2_N_norm_PMMoV,SC2_N_gc_g_dry_weight,N,County,Cases_N,mean,sd,0.025quant,0.5quant,0.975quant,mode,Rt_LCI,Rt_UCI,Rt
6640,2022-03-03,1.22677046784726e-05,20862.1975482534,20862.1975482534,Santa Clara,97.0,1.83673430597373e-05,1.23953090146233,1.20497533306582e-05,1.83687875409276e-05,2.79848620831889e-05,1.83719847594733e-05,1.114321766467491,1.4198444938544956,1.2606947481571358
6641,2022-03-04,3.55815515085922e-05,31697.3646025091,31697.3646025091,Santa Clara,101.0,1.91440609813813e-05,1.239608603334,1.25663174953486e-05,1.91409180616746e-05,2.91918535240405e-05,1.91344161850216e-05,1.1174648653470054,1.418428905954138,1.261406167299572
6642,2022-03-05,2.12945064538255e-05,32235.98820059,32235.98820059,Santa Clara,98.0,1.8420628136097e-05,1.23951131269961,1.20884610069191e-05,1.84202438258244e-05,2.80730561134414e-05,1.84192419362041e-05,1.1180120921798928,1.4091411741307827,1.2596985092085948
6643,2022-03-06,1.58328547172836e-05,26504.9200820513,26504.9200820513,Santa Clara,92.0,1.73947892924314e-05,1.23967345095824,1.14048198802581e-05,1.73985117752385e-05,2.64989558373096e-05,1.74062303375005e-05,1.1120235967575867,1.3937819269749783,1.2466956399282858
6644,2022-03-07,1.14997878538824e-05,15574.2445242093,15574.2445242093,Santa Clara,88.0,1.66222814083005e-05,1.24013215824197,1.08842601685073e-05,1.66292063296465e-05,2.53261470766973e-05,1.66432830588032e-05,1.1057689041516001,1.3797824708794861,1.2376747961481431
6645,2022-03-08,1.11019753474302e-05,28587.5174658174,28587.5174658174,Santa Clara,88.0,1.66502303458986e-05,1.24018046203842,1.09012429375208e-05,1.66574322979121e-05,2.53695407289865e-05,1.66720609580802e-05,1.102964052998139,1.3670035604389206,1.2301778995679378
6646,2022-03-09,1.66458553596482e-05,23742.8045675214,23742.8045675214,Santa Clara,93.0,1.75658719876288e-05,1.23971468214864,1.15154213336319e-05,1.75700759881973e-05,2.67594263592228e-05,1.75787546266635e-05,1.0991166743062148,1.3567054770944469,1.224027171807914
6647,2022-03-10,2.3370919826304e-05,23319.8942336361,23319.8942336361,Santa Clara,99.0,1.86555972315327e-05,1.23951553917929,1.2240356889326e-05,1.8656412344315e-05,2.84261594645842e-05,1.86583577410603e-05,1.1014372825818506,1.3499490168522121,1.2216445394767712
6648,2022-03-11,2.20826636198504e-05,26016.8037978299,26016.8037978299,Santa Clara,102.0,1.9242684682166e-05,1.23950831386527,1.26271828218243e-05,1.92427204657338e-05,2.93238430725183e-05,1.92431131737582e-05,1.1004300664462132,1.3431106457792332,1.2174412360380376
6649,2022-03-12,1.86254969056598e-05,45887.9034503613,45887.9034503613,Santa Clara,103.0,1.94970795844516e-05,1.23951688418989,1.27921872173949e-05,1.94980679560055e-05,2.97078243273772e-05,1.9500359793421e-05,1.0974440622540191,1.334982292533493,1.2125630171692081
6650,2022-03-13,2.1262766349958e-05,29439.4171288344,29439.4171288344,Santa Clara,105.0,1.98692877932066e-05,1.23952856821015,1.30352052061107e-05,1.98708093402131e-05,3.02733134160852e-05,1.98741663675937e-05,1.09181816480244,1.3210278452198154,1.2019679649467312
6651,2022-03-14,1.27392739273927e-05,17446.3276836158,17446.3276836158,Santa Clara,106.0,2.00693304573902e-05,1.23959713641212,1.31620147882085e-05,2.00724943022322e-05,3.05744592703182e-05,2.00791189573402e-05,1.0824232802498566,1.3051249195697014,1.190179744951737
6652,2022-03-15,3.94667830026361e-05,42267.3549047962,42267.3549047962,Santa Clara,114.0,2.14914109239309e-05,1.23951259925547,1.41043059942411e-05,2.14905859719214e-05,3.27545894778443e-05,2.14886377130555e-05,1.0701135236655976,1.2875720710159961,1.1759765689523145
6653,2022-03-16,1.64249793876282e-05,21825.3239676012,21825.3239676012,Santa Clara,113.0,2.12770749578309e-05,1.2396000050386,1.39539232640283e-05,2.1280479599311e-05,3.24143207172407e-05,2.12875931905603e-05,1.0596108468437837,1.272607863113997,1.163511811653538
6654,2022-03-17,1.17976746368784e-05,12051.656886188,12051.656886188,Santa Clara,115.0,2.17758032550114e-05,1.23966827783667,1.42774190805133e-05,2.17803898678937e-05,3.31729886698529e-05,2.17898517006816e-05,1.0491826882733666,1.25427947053106,1.1486736905159645
6655,2022-03-18,2.16648204034275e-05,27736.9497671451,27736.9497671451,Santa Clara,128.0,2.41145268246266e-05,1.2395524325585,1.58281234106212e-05,2.41117938369794e-05,3.67624555218605e-05,2.4105979602398e-05,1.0362043431766574,1.2388396722741781,1.1345076784186627
6656,2022-03-19,0.0001129385210052,136971.169329704,136971.169329704,Santa Clara,143.0,2.70768496482511e-05,1.24048907105729,1.77667128904916e-05,2.70625815262104e-05,4.13876810253237e-05,2.70338139064148e-05,1.0233878372080225,1.2186913636337264,1.118258640808532
6657,2022-03-20,1.66782341299967e-05,24317.3549385621,24317.3549385621,Santa Clara,134.0,2.52949935363013e-05,1.23951996641721,1.66013838999641e-05,2.52934377047599e-05,3.85544630661653e-05,2.52899411718819e-05,1.0095762332849967,1.200665416124117,1.1028256563103742
6658,2022-03-21,1.72006784971375e-05,15452.2338214936,15452.2338214936,Santa Clara,132.0,2.49349394574034e-05,1.23955803222591,1.63558415450901e-05,2.49378725055224e-05,3.79888418547543e-05,2.49440829310113e-05,1.0006838636986437,1.1895032583840661,1.0925244525663322
6659,2022-03-22,3.14504658350758e-05,43408.3422,43408.3422,Santa Clara,137.0,2.57823384775336e-05,1.23952457775865,1.69148885800833e-05,2.57841223142065e-05,3.92831293273763e-05,2.57880621916238e-05,0.9952797546188039,1.181389602176803,1.0862636251570628
6660,2022-03-23,1.65830044159637e-05,24875.0309409888,24875.0309409888,Santa Clara,138.0,2.59803978877125e-05,1.23960251119853,1.70382981957366e-05,2.59845945061213e-05,3.95795363772798e-05,2.59933361403659e-05,0.9919813436135546,1.1761512842748116,1.0811014595393318
6661,2022-03-24,1.80831527499942e-05,20804.6991620642,20804.6991620642,Santa Clara,147.0,2.77361927409438e-05,1.23950792778473,1.82017534300248e-05,2.77356582963891e-05,4.22694997097289e-05,2.77341627033602e-05,0.9918814940188878,1.1723731316140067,1.0799510148384293
6662,2022-03-25,0.0001244464836281,111525.541814379,111525.541814379,Santa Clara,166.0,3.12898819265794e-05,1.24034803607372,2.05334258266917e-05,3.12746440137947e-05,4.78114054922348e-05,3.12438880888911e-05,0.9881549289093106,1.167205687188328,1.0752159041371736
6663,2022-03-26,2.77082492708997e-05,28632.7950864394,28632.7950864394,Santa Clara,156.0,2.95485221662772e-05,1.23954489149064,1.9394556799689e-05,2.95454586132583e-05,4.50447895833064e-05,2.95389017638395e-05,0.986157793869022,1.162293140887444,1.0718325789237704
6664,2022-03-27,1.69002635544049e-05,21002.7116708134,21002.7116708134,Santa Clara,149.0,2.81375114595903e-05,1.23968306015016,1.8447569866954e-05,2.81437104699033e-05,4.2864180164246e-05,2.81564744101903e-05,0.9794988666561171,1.1538770933248377,1.0636408659353007
6665,2022-03-28,2.37409288895585e-05,24218.9424803653,24218.9424803653,Santa Clara,152.0,2.86090318922719e-05,1.23971360286863,1.87548240560972e-05,2.86158690582549e-05,4.35823149562518e-05,2.86299146114973e-05,0.9775043431203365,1.150013923674789,1.0612261329037271
6666,2022-03-29,1.82595462264308e-05,25503.6005892063,25503.6005892063,Santa Clara,158.0,2.97896109812865e-05,1.23960835697777,1.95359569829598e-05,2.97945862976918e-05,4.53823600902722e-05,2.98049442874961e-05,0.981041473855748,1.1523919509738667,1.0645164889964636
6667,2022-03-30,6.70943586584858e-05,109477.240303797,109477.240303797,Santa Clara,175.0,3.30352119528379e-05,1.23965560931971,2.16853749911954e-05,3.30284814757151e-05,5.03830147545548e-05,3.30145876633681e-05,0.9908699645891972,1.1631135537387634,1.0747295526165903
6668,2022-03-31,2.31515681987664e-05,25154.0168340252,25154.0168340252,Santa Clara,177.0,3.34373830571435e-05,1.23957182764574,2.19480627486792e-05,3.34328648572149e-05,5.09797754940067e-05,3.3423350068261e-05,1.006199973135315,1.1770911559171284,1.0894993464561635
6669,2022-04-01,5.27410396597198e-05,76993.4237582012,76993.4237582012,Santa Clara,188.0,3.54911757190046e-05,1.23989012495625,2.32969527766632e-05,3.54795583713569e-05,5.41675525885483e-05,3.54559258290399e-05,1.0287989682401588,1.2015232801403584,1.112447531445044
6670,2022-04-02,8.40951519416134e-05,93271.7057256739,93271.7057256739,Santa Clara,190.0,3.58020417898734e-05,1.23983281680703,2.35014250194925e-05,3.57912546194878e-05,5.46331143535528e-05,3.57692871473469e-05,1.055627747579606,1.2268908568107846,1.1391955897000603
6671,2022-04-03,1.77339622922367e-05,28923.9898489731,28923.9898489731,Santa Clara,171.0,3.23538148695389e-05,1.23972730571965,2.12088010281347e-05,3.23618217037361e-05,4.92869106140111e-05,3.23782821443434e-05,1.080627125046893,1.2525890741634882,1.1647691410368572
6672,2022-04-04,2.14924635885019e-05,30290.2221672727,30290.2221672727,Santa Clara,167.0,3.15887946467913e-05,1.2401808675532,2.06816790387404e-05,3.1602505229067e-05,4.81309437887919e-05,3.16303190608586e-05,1.1010219741962601,1.2730433229196667,1.1849349150089907
6673,2022-04-05,2.45585562376247e-05,38037.544071938,38037.544071938,Santa Clara,172.0,3.2400287245176e-05,1.24014975331462,2.1214647403649e-05,3.24140144214695e-05,4.93663731369528e-05,3.24418853606409e-05,1.1161440586727431,1.2850987025493126,1.1986856284335614
6674,2022-04-06,3.3574842242529e-05,50453.9443388889,50453.9443388889,Santa Clara,182.0,3.44290276585762e-05,1.23980323879266,2.25639677206051e-05,3.44389147874928e-05,5.24486904215167e-05,3.44591793209554e-05,1.1142308778520442,1.2783677815322028,1.1944718292022367
6675,2022-04-07,3.83921498040519e-05,41709.2868259975,41709.2868259975,Santa Clara,194.0,3.6693442509323e-05,1.23961473811975,2.40628515236406e-05,3.66997983399999e-05,5.58994443022017e-05,3.67130637385403e-05,1.0988703666106825,1.2598737750672941,1.177505461584376
6676,2022-04-08,4.40205906846166e-05,56414.0842866044,56414.0842866044,Santa Clara,206.0,3.88721224928377e-05,1.23955210818737,2.54984548642634e-05,3.88764878644374e-05,5.92227357350948e-05,3.88858013379955e-05,1.0757989385106739,1.230156675632885,1.1510192010440798
6677,2022-04-09,3.50607965821495e-05,50222.0421961916,50222.0421961916,Santa Clara,215.0,4.05193863116563e-05,1.23958707166448,2.65747950786378e-05,4.0525400357144e-05,6.17295471650014e-05,4.05379811146802e-05,1.0446801591101509,1.1935318867618043,1.1172844282611603
6678,2022-04-10,2.42307368832687e-05,67245.3911433506,67245.3911433506,Santa Clara,228.0,4.30260216733645e-05,1.23955284738992,2.82233673827745e-05,4.30307328085693e-05,6.55518881075634e-05,4.30407057777451e-05,1.0129032795291293,1.1563897674496018,1.0831199788163444
6679,2022-04-11,4.06407052900785e-05,64060.9714567901,64060.9714567901,Santa Clara,261.0,4.91960236160704e-05,1.23981048560927,3.22938558217927e-05,4.91817103570363e-05,7.50668301957228e-05,4.9152375793285e-05,0.9879943986627219,1.1291672619951096,1.057074785908483
6680,2022-04-12,0.0001516589943523,228277.888442531,228277.888442531,Santa Clara,305.0,5.76677985843051e-05,1.24213165605417,3.77766146762238e-05,5.76180671157391e-05,8.84576887066286e-05,5.75178861871574e-05,0.969826071341499,1.1075636609771353,1.0372779927790514
6681,2022-04-13,0.0001275375079223,127457.620054693,127457.620054693,Santa Clara,316.0,5.97100993447823e-05,1.24239955932808,3.91027016558632e-05,5.96559993590693e-05,9.16402048426599e-05,5.95469919164929e-05,0.9615690839137279,1.097557834946603,1.0281062187959513
6682,2022-04-14,6.28226748791025e-05,73143.849175097,73143.849175097,Santa Clara,297.0,5.60982005281919e-05,1.24063927403214,3.68044241642732e-05,5.60666089693127e-05,8.57760899887389e-05,5.60028104680371e-05,0.9614500181587753,1.0977149254962695,1.028046145601349
6683,2022-04-15,4.1318629440687e-05,69634.9601435468,69634.9601435468,Santa Clara,275.0,5.19641197247415e-05,1.2396885650766,3.41112198822558e-05,5.19524072502249e-05,7.92608931889067e-05,5.19282507222308e-05,0.9700657513686243,1.1061420592358988,1.0362512454307176
6684,2022-04-16,5.42091354697671e-05,58750.6489446985,58750.6489446985,Santa Clara,263.0,4.95886556928559e-05,1.2395240706802,3.25460805648212e-05,4.95852276354746e-05,7.55848816999178e-05,4.95776775753598e-05,0.9871578184387934,1.1243813509886393,1.0545537255398156
6685,2022-04-17,7.12786200232272e-05,95617.6962869955,95617.6962869955,Santa Clara,248.0,4.67829067961304e-05,1.23957419981292,3.06845353113267e-05,4.6789270045299e-05,7.1272783595695e-05,4.68027775605223e-05,1.0119234848233525,1.1495148969117277,1.0792577704153665
6686,2022-04-18,6.29545657724278e-05,85336.3015471167,85336.3015471167,Santa Clara,221.0,4.17961586928701e-05,1.24095697268964,2.73159043534622e-05,4.18227084020844e-05,6.37258342149491e-05,4.18764221872451e-05,1.0502910733296567,1.1901614144914077,1.1187570077596198
6687,2022-04-19,2.47011564897216e-06,77400.1083792049,77400.1083792049,Santa Clara,187.0,3.5398906445513e-05,1.24740854916327,2.28447702052746e-05,3.54531272045796e-05,5.43873214056337e-05,3.55640107139762e-05,1.1067143889271163,1.2481976713868574,1.176044999002249
6688,2022-04-20,4.04476782379482e-05,187937.430591195,187937.430591195,Santa Clara,224.0,4.22196399117017e-05,1.24174901963433,2.75464395229642e-05,4.22529762680037e-05,6.4424280652737e-05,4.23203839189672e-05,1.17616579195558,1.3201021917956375,1.2467619335881985
6689,2022-04-21,6.81953051407463e-05,96718.4801381692,96718.4801381692,Santa Clara,268.0,5.05998057194794e-05,1.23961478733036,3.3182836604494e-05,5.06083815039224e-05,7.70854343721657e-05,5.06264539753728e-05,1.2540559241588105,1.3989669627732448,1.3252989505813049
6690,2022-04-22,0.0001270530928874,239037.428055888,239037.428055888,Santa Clara,309.0,5.83435784585992e-05,1.23971817930499,3.82981383945178e-05,5.83298549337508e-05,8.89987197920731e-05,5.83019044143648e-05,1.327535832821387,1.4737891722585474,1.399184143325698
6691,2022-04-23,7.23237682278818e-05,252849.561424658,252849.561424658,Santa Clara,322.0,6.08560234075419e-05,1.23960643846771,3.99459114691214e-05,6.08463673186859e-05,9.27947546405166e-05,6.08264278132616e-05,1.38982397924897,1.533523754967422,1.4606079725027161
6692,2022-04-24,8.0829252276101e-05,125931.495351926,125931.495351926,Santa Clara,329.0,6.20865155892084e-05,1.23951174372132,4.07406560991429e-05,6.20870443401595e-05,9.46121842099925e-05,6.20892347978992e-05,1.4322560709518943,1.5720174750417615,1.5010951859192632
6693,2022-04-25,9.35508260921509e-05,196734.889288676,196734.889288676,Santa Clara,324.0,6.12216972837166e-05,1.23994207032295,4.01077629266808e-05,6.12429842861224e-05,9.32688508669255e-05,6.12864936382862e-05,1.45285753011022,1.5868183394953672,1.5192251997784898
6694,2022-04-26,6.87235504213484e-06,107692.366571429,107692.366571429,Santa Clara,303.0,5.71382282726787e-05,1.24318399611417,3.71708107337699e-05,5.71970605065031e-05,8.73288181039736e-05,5.73160369891874e-05,1.453797634088358,1.580112945775127,1.5161117816452152
6695,2022-04-27,7.68457705678067e-05,128637.010931937,128637.010931937,Santa Clara,371.0,7.00310052550737e-05,1.24013998870082,4.58552020435226e-05,7.0060453682231e-05,0.0001067012467879,7.01203151504637e-05,1.4405882216153598,1.560271969341933,1.4997917569697732
6696,2022-04-28,0.0001254501501055,304755.169391304,304755.169391304,Santa Clara,449.0,8.47822594371961e-05,1.23952026732075,5.56426215178037e-05,8.47775507075799e-05,0.0001292226926204,8.47670507715811e-05,1.419941712272811,1.532285107734963,1.4754005734098716
6697,2022-04-29,0.0001693193961513,265129.927736264,265129.927736264,Santa Clara,517.0,9.75869836188133e-05,1.23979858006416,6.40590346936894e-05,9.75592989703983e-05,0.0001489002274668,9.75028791809323e-05,1.3961427942692017,1.5016805377364089,1.448228943526943
6698,2022-04-30,0.0001119341660934,210998.858313076,210998.858313076,Santa Clara,554.0,0.0001046436494043,1.23963181327521,6.86905542943035e-05,0.0001046242262352,0.0001595811647984,0.0001045840178692,1.3758887930295884,1.4762842456668008,1.4254973381976845
6699,2022-05-01,0.0001354168944721,260254.101860806,260254.101860806,Santa Clara,589.0,0.0001112614130551,1.23952406000195,7.30232404697664e-05,0.0001112536987948,0.000169588800427,0.0001112366336328,1.3580447933007949,1.4530927854337825,1.4050545699916883
6700,2022-05-02,5.86638451533473e-05,158396.371945799,158396.371945799,Santa Clara,611.0,0.0001153479875255,1.23960734815654,7.56451462693256e-05,0.0001153671784341,0.0001757245278023,0.0001154070722862,1.342545441237561,1.4324903168585084,1.3870318526396774
6701,2022-05-03,0.0001120539717696,154005.889656012,154005.889656012,Santa Clara,691.0,0.0001304765504014,1.23950853088669,8.56248470549572e-05,0.0001304738813816,0.000198844912404,0.0001304664872844,1.3236132043835924,1.4088777590760304,1.3658019141884326
6702,2022-05-04,0.000228977898664,410660.826139918,410660.826139918,Santa Clara,797.0,0.0001505285621181,1.23985366749081,9.88103553700181e-05,0.0001504818377967,0.0002297160402445,0.0001503865031096,1.301530767752212,1.3826907864928675,1.3417016745883004
6703,2022-05-05,0.000284583504259,511795.171752094,511795.171752094,Santa Clara,872.0,0.0001645647261142,1.23998911844948,0.0001080177481532,0.00016450444574,0.0002512291986692,0.0001643819473701,1.2742167941833389,1.3513722139137347,1.312323984472518
6704,2022-05-06,0.0001407639877778,272103.065076923,272103.065076923,Santa Clara,888.0,0.0001676952577728,1.23955103218179,0.0001100698625701,0.0001676767977509,0.000255647298505,0.0001676372883768,1.242202037655959,1.3155402066891195,1.2784342646380493
6705,2022-05-07,0.0002518656644329,403151.61365445,403151.61365445,Santa Clara,926.0,0.0001748195118776,1.23950844700385,0.0001147133113793,0.0001748221394281,0.000266396490349,0.0001748298268945,1.2073146866139948,1.2769385588545719,1.2418136579234615
6706,2022-05-08,5.59880858998589e-05,184190.70227957,184190.70227957,Santa Clara,921.0,0.0001738695898846,1.24004019327361,0.0001138750803514,0.0001739367044554,0.0002648973772261,0.0001740725951879,1.173003444699548,1.239582964939348,1.2059559356021792
6707,2022-05-09,0.0001807467337772,359788.495909605,359788.495909605,Santa Clara,1060.0,0.0002001084703708,1.23952056635726,0.0001312898432763,0.0002001196048308,0.0003049037621482,0.0002001444775797,1.1422556969571236,1.206188802272655,1.1739740615195946
6708,2022-05-10,0.0003614869399728,521927.997714286,521927.997714286,Santa Clara,1236.0,0.000233361947031,1.23990039878095,0.0001531812315793,0.0002332849548073,0.0003561700401418,0.000233127822418,1.1154756630179556,1.1770618077440953,1.1459632540907954
6709,2022-05-11,0.0003198841185549,483117.549218501,483117.549218501,Santa Clara,1363.0,0.0002572937235798,1.240312186497,0.000168847735435,0.0002571721498052,0.0003931079478306,0.0002569258887647,1.0955311596960073,1.1554195676129082,1.1252289605915409
6710,2022-05-12,0.0003756968429739,522448.979591837,522448.979591837,Santa Clara,1461.0,0.000275957070296,1.24053964746726,0.0001810621669824,0.0002758093344371,0.0004218482455606,0.0002755106529211,1.079528286927507,1.1378940283623782,1.1084277093114134
6711,2022-05-13,0.0003782048980937,470865.678655827,470865.678655827,Santa Clara,1507.0,0.0002845790379068,1.24029347822159,0.0001867561452297,0.0002844461916385,0.0004347762219679,0.0002841770325289,1.0682351067073628,1.1254115780196625,1.0965749121509378
6712,2022-05-14,0.0002865323207496,395895.498785185,395895.498785185,Santa Clara,1499.0,0.000283035754438,1.23977954280081,0.0001857940476038,0.0002829582145631,0.000431834722288,0.0002827990465889,1.059403815803534,1.1156691288985285,1.0872522677221261
6713,2022-05-15,0.0003114922747917,617662.329403509,617662.329403509,Santa Clara,1489.0,0.0002811515942379,1.23955228168776,0.0001845387281442,0.0002811205981686,0.0004286095855632,0.0002810541598711,1.0541798974070355,1.1097767653064146,1.0817402200723882
6714,2022-05-16,0.0002239823770756,421277.865795919,421277.865795919,Santa Clara,1460.0,0.0002756679839614,1.23954864063869,0.0001808304612863,0.0002756971493268,0.0004199929369265,0.0002757591710709,1.0522834430969525,1.1071626309434754,1.0794851386834943
6715,2022-05-17,0.0001748690983554,453650.02784141,453650.02784141,Santa Clara,1470.0,0.0002776395919786,1.23965079085413,0.0001820463697544,0.0002776950243962,0.0004229540588264,0.0002778094673685,1.0537629557572523,1.1080410511698526,1.0806194930192436
6716,2022-05-18,0.0003640625594926,605611.861917808,605611.861917808,Santa Clara,1572.0,0.000296801023481,1.2395080780222,0.0001947556095827,0.0002968054473228,0.0004522765908841,0.0002968187238402,1.0576077403143151,1.1113277277042055,1.0841719373693604
6717,2022-05-19,0.0003586175568824,458731.266479532,458731.266479532,Santa Clara,1637.0,0.0003090642936033,1.23951185740468,0.0002028292230819,0.0003090538145147,0.000471031377873,0.0003090283107472,1.0634563691094991,1.1171253637578875,1.0900611796008475
6718,2022-05-20,0.000316562208655,456318.838885759,456318.838885759,Santa Clara,1672.0,0.0003157653595521,1.23950765902188,0.0002072030570099,0.0003157683228764,0.0004811823686904,0.0003157790345596,1.0701276324487639,1.1232251251080108,1.0964683099480297
6719,2022-05-21,0.0003315717287743,662790.987222222,662790.987222222,Santa Clara,1708.0,0.0003225453908395,1.23951780398212,0.0002116216988149,0.000322563024743,0.0004914594948269,0.0003226031143564,1.0772743300603667,1.130102681701402,1.1034670990088822
6720,2022-05-22,0.0002640296459075,496236.556600733,496236.556600733,Santa Clara,1739.0,0.0003283270555963,1.2395627090016,0.0002153573624255,0.0003283679619391,0.0005002063319605,0.0003284544553063,1.0847649841750913,1.1372023188223226,1.1107773664432963
6721,2022-05-23,0.0002640809016702,424716.471760141,424716.471760141,Santa Clara,1821.0,0.0003437555330849,1.23952339433469,0.0002255278167987,0.0003437785434288,0.0005237637283851,0.0003438295637275,1.0916087290041285,1.1434316848336379,1.117319909292076
6722,2022-05-24,0.0005116644445283,586339.795891892,586339.795891892,Santa Clara,1972.0,0.0003723958674666,1.23959660375439,0.0002444425977087,0.0003723378666176,0.0005678226507566,0.0003722166814484,1.0965500835830537,1.1478285614458363,1.12199402818267
6723,2022-05-25,0.0004089659771923,858127.883976608,858127.883976608,Santa Clara,2051.0,0.0003873198720739,1.23964172884429,0.000254246186961,0.000387245664209,0.0005906799998861,0.0003870919698222,1.0980284380359824,1.1486602803955113,1.1231271729987151
6724,2022-05-26,0.0005537028687755,799857.595485009,799857.595485009,Santa Clara,2119.0,0.0004001450286568,1.239681517842,0.0002626680460276,0.0004000576721141,0.0006103231950829,0.0003998776973433,1.0953808447054127,1.1451839956924097,1.120097891222952
6725,2022-05-27,0.0003995887394337,813007.791442786,813007.791442786,Santa Clara,2100.0,0.0003965539071128,1.23952190224278,0.0002602618319996,0.0003965295846741,0.0006044265921938,0.0003964750742409,1.0888931930255525,1.1378047076356141,1.1131543266493868
6726,2022-05-28,0.0004238361731776,630890.477876106,630890.477876106,Santa Clara,2080.0,0.0003926851898293,1.23953696635041,0.0002576061583753,0.0003927209384135,0.0005982878971162,0.0003927981541797,1.0776108737699202,1.1256583473236046,1.1014214881114306
6727,2022-05-29,0.0002164386235664,840425.557810945,840425.557810945,Santa Clara,2039.0,0.0003850685225282,1.23984200505647,0.0002523350380423,0.0003851864532514,0.0005866132586972,0.0003854269729706,1.064558420848802,1.111602585575576,1.0878824752104554
6728,2022-05-30,0.0003284579099465,703299.289212121,703299.289212121,Santa Clara,2154.0,0.0004066991447038,1.23962408848481,0.0002666956592566,0.0004067724962197,0.0006195696414484,0.000406924663625,1.0499940228818367,1.0962281659173616,1.0729450764652864
6729,2022-05-31,0.0005679325673602,470251.465025641,470251.465025641,Santa Clara,2339.0,0.0004415527589723,1.23952235162048,0.0002897951677523,0.0004415254419658,0.0006730150159847,0.0004414641012292,1.034059457319135,1.079300869502251,1.0564854164225825
6730,2022-06-01,0.0003884545452088,692176.511648352,692176.511648352,Santa Clara,2458.0,0.0004641655883112,1.23958797442873,0.0003046779750378,0.0004640970509707,0.0007077250271492,0.0004639530230542,1.0157214428489625,1.0603117772207493,1.0378569664171287
6731,2022-06-02,0.0008461680297577,1291313.85135314,1291313.85135314,Santa Clara,2645.0,0.0004994175430801,1.24000738106392,0.0003278056107146,0.0004992318802799,0.0007624581863426,0.000498854538022,0.9954537652557789,1.0391947526236986,1.0171544232351892
6732,2022-06-03,0.0006064881408528,918095.705310735,918095.705310735,Santa Clara,2660.0,0.0005022332536789,1.23983132076942,0.0003296781078307,0.0005020833420496,0.0007663858642024,0.0005017767485644,0.9723252223429198,1.0151051811362546,0.9935518144495312
6733,2022-06-04,0.000528930442387,692387.468524046,692387.468524046,Santa Clara,2612.0,0.000493119856816,1.23958303275209,0.0003236812459636,0.0004930496604597,0.000751854695715,0.0004929014937828,0.9482853584542646,0.99063650328969,0.9693033852511208
6734,2022-06-05,0.0002539967820043,327987.882833333,327987.882833333,Santa Clara,2542.0,0.0004799440556108,1.23951674407307,0.0003149040730862,0.0004799631298587,0.0007313152046208,0.0004800074151569,0.9250814874433722,0.9668856954466856,0.9458518730721953
6735,2022-06-06,0.0006594116999056,676906.16599681,676906.16599681,Santa Clara,2686.0,0.0005071633569945,1.23964137677031,0.0003329138663404,0.0005070666123548,0.0007734429180456,0.0005068654063734,0.9051501262853814,0.9467317911048887,0.9257617178587318
6736,2022-06-07,0.0006134657550359,942554.638480138,942554.638480138,Santa Clara,2745.0,0.0005182395053584,1.23978363954393,0.0003401885989711,0.0005180968377869,0.000790699454107,0.0005178042204728,0.8904522829060084,0.9320058873323556,0.9110739650985539
6737,2022-06-08,0.00050750434,795330.656050553,795330.656050553,Santa Clara,2745.0,0.0005183563124649,1.23980622063759,0.0003402637642193,0.0005182078155917,0.000790930776422,0.0005179036659879,0.8802279014174537,0.9217227894034291,0.9008160664437512
6738,2022-06-09,0.0007079673353968,1181715.72961857,1181715.72961857,Santa Clara,2754.0,0.0005200986837903,1.23995394380367,0.0003413893241357,0.0005199160944704,0.0007939189089097,0.0005195444875211,0.8752268623708224,0.916979640553655,0.8959411091451566
6739,2022-06-10,0.0007376327789593,760554.994143302,760554.994143302,Santa Clara,2657.0,0.0005017141742085,1.23975368844818,0.0003293421439543,0.0005015837499231,0.0007654182446118,0.0005013163340315,0.8743787751774479,0.9169002413999469,0.8954712528393165
6740,2022-06-11,0.0004045616033247,460205.362009302,460205.362009302,Santa Clara,2440.0,0.0004606690764434,1.23951628228413,0.0003022502284539,0.0004606915103681,0.0007019272961698,0.0004607431015765,0.8783556018595442,0.921585959156955,0.8997977361647755
6741,2022-06-12,0.0003007150315218,431041.037996473,431041.037996473,Santa Clara,2278.0,0.000430180802264,1.23978320063214,0.0002819456617823,0.0004303004847487,0.0006553274699962,0.0004305453901984,0.8867217136559589,0.9305399673418954,0.9084437787666342
6742,2022-06-13,0.0002703280862557,300707.814044444,300707.814044444,Santa Clara,2228.0,0.0004206745344292,1.2398441034814,0.0002756659898839,0.0004208039632506,0.0006408547463972,0.0004210682705389,0.8990776051643814,0.9439497861891449,0.9213315819106831
6743,2022-06-14,0.000474675303034,523585.993220339,523585.993220339,Santa Clara,2306.0,0.0004354934537364,1.23953317929079,0.0002856954103933,0.0004355306270484,0.0006635165326843,0.0004356117872914,0.9158852833349695,0.9617499067112054,0.9386308428900229
6744,2022-06-15,0.0006414763291457,748154.077655678,748154.077655678,Santa Clara,2361.0,0.0004458864464997,1.23952723479837,0.0002926433377178,0.0004458555857889,0.000679640670759,0.0004457879103999,0.9374505782341094,0.9843083961190315,0.9607289639353462
6745,2022-06-16,0.0004252357985391,742934.660031496,742934.660031496,Santa Clara,2307.0,0.0004356867524154,1.23950841647835,0.0002858985961185,0.0004356886112889,0.0006639365829153,0.0004356993922859,0.9617581180358465,1.0095178431464893,0.9854355280974036
